Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
45721837,03/01/2020 12:58:08 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,529 WEST  135 STREET,WEST  135 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  135 STREET,,In Progress,,,,09 MANHATTAN,1019880081,MANHATTAN,997214,237789,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.819342015475755,-73.95316210859103,"(40.819342015475755, -73.95316210859103)"
45725876,03/01/2020 12:58:11 AM,03/01/2020 01:51:37 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,524 WEST   19 STREET,WEST   19 STREET,HIGH LINE,11 AVENUE,HIGH LINE,11 AVENUE,,NEW YORK,WEST   19 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/01/2020 06:51:41 AM,04 MANHATTAN,1006907502,MANHATTAN,982338,210926,PHONE,Unspecified,MANHATTAN,,,,,,,,40.745619525350286,-74.00690025799024,"(40.745619525350286, -74.00690025799024)"
45723947,03/01/2020 12:58:28 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11354,36-41 UNION STREET,UNION STREET,BEND,37 AVENUE,BEND,37 AVENUE,,FLUSHING,UNION STREET,,In Progress,,,,07 QUEENS,4050107501,QUEENS,1031927,217378,MOBILE,Unspecified,QUEENS,,,,,,,,40.76320027682511,-73.82789191952872,"(40.76320027682511, -73.82789191952872)"
45724781,03/01/2020 12:58:29 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11207,1338 BUSHWICK AVENUE,BUSHWICK AVENUE,COVERT STREET,SCHAEFER STREET,COVERT STREET,SCHAEFER STREET,,BROOKLYN,BUSHWICK AVENUE,,In Progress,,,,04 BROOKLYN,3034200038,BROOKLYN,1008723,189164,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68585441927055,-73.91175800819744,"(40.68585441927055, -73.91175800819744)"
45726287,03/01/2020 12:58:57 AM,,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,,10036,7 AVENUE,7 AVENUE,7 AVENUE,WEST   42 STREET,7 AVENUE,WEST   42 STREET,,,,,In Progress,,,,05 MANHATTAN,,MANHATTAN,987866,214721,PHONE,Unspecified,MANHATTAN,,,"7 AVENUE AND WEST   42 STREET, MANHATTAN, NY, 10036",,,,,40.75603530883254,-73.98694809910084,"(40.75603530883254, -73.98694809910084)"
45724806,03/01/2020 12:58:59 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,671 WESTCHESTER AVENUE,WESTCHESTER AVENUE,JACKSON AVENUE,FOREST AVENUE,JACKSON AVENUE,FOREST AVENUE,,BRONX,WESTCHESTER AVENUE,,In Progress,,,,01 BRONX,2026280001,BRONX,1009744,236731,PHONE,Unspecified,BRONX,,,,,,,,40.81641082880272,-73.90789626862998,"(40.81641082880272, -73.90789626862998)"
45724847,03/01/2020 12:59:03 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10006,90 WASHINGTON STREET,WASHINGTON STREET,JOSEPH P WARD STREET,RECTOR STREET,JOSEPH P WARD STREET,RECTOR STREET,,NEW YORK,WASHINGTON STREET,,In Progress,,,,01 MANHATTAN,1000170029,MANHATTAN,980245,197250,PHONE,Unspecified,MANHATTAN,,,,,,,,40.70808153542161,-74.01444559148298,"(40.70808153542161, -74.01444559148298)"
45724821,03/01/2020 12:59:47 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,83-40 BRITTON AVENUE,BRITTON AVENUE,KETCHAM STREET,JUDGE STREET,KETCHAM STREET,JUDGE STREET,,ELMHURST,BRITTON AVENUE,,In Progress,,,,04 QUEENS,4015170021,QUEENS,1017080,210434,ONLINE,Unspecified,QUEENS,,,,,,,,40.744208376594656,-73.88152157929451,"(40.744208376594656, -73.88152157929451)"
45723297,03/01/2020 12:59:49 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,213 NAGLE AVENUE,NAGLE AVENUE,,,,,,NEW YORK,NAGLE AVENUE,,In Progress,,,,12 MANHATTAN,1022160001,MANHATTAN,1005572,253428,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86225027373548,-73.92291561661044,"(40.86225027373548, -73.92291561661044)"
45724762,03/01/2020 01:00:27 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11354,36-41 UNION STREET,UNION STREET,BEND,37 AVENUE,BEND,37 AVENUE,,FLUSHING,UNION STREET,,In Progress,,,,07 QUEENS,4050107501,QUEENS,1031927,217378,MOBILE,Unspecified,QUEENS,,,,,,,,40.76320027682511,-73.82789191952872,"(40.76320027682511, -73.82789191952872)"
45725569,03/01/2020 01:00:54 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,340 EAST   18 STREET,EAST   18 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST   18 STREET,,In Progress,,,,06 MANHATTAN,1009230043,MANHATTAN,989214,206836,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.734392305130264,-73.98208833186195,"(40.734392305130264, -73.98208833186195)"
45727144,03/01/2020 01:01:29 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,218 AVENUE A,AVENUE A,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,,NEW YORK,AVENUE A,,In Progress,,,,03 MANHATTAN,1004070005,MANHATTAN,989616,205239,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73000869745565,-73.98063906352208,"(40.73000869745565, -73.98063906352208)"
45723298,03/01/2020 01:01:38 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1277 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,WOODYCREST AVENUE,WEST  169 STREET,WOODYCREST AVENUE,WEST  169 STREET,,BRONX,SHAKESPEARE AVENUE,,In Progress,,,,04 BRONX,2025170035,BRONX,1005649,245009,PHONE,Unspecified,BRONX,,,,,,,,40.83914243535633,-73.92266411377638,"(40.83914243535633, -73.92266411377638)"
45726305,03/01/2020 01:03:04 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11374,99-65 64 ROAD,64 ROAD,99 STREET,102 STREET,99 STREET,102 STREET,,REGO PARK,64 ROAD,,In Progress,,,,06 QUEENS,4021130034,QUEENS,1024722,205591,PHONE,Unspecified,QUEENS,,,,,,,,40.730883886767586,-73.85397195881608,"(40.730883886767586, -73.85397195881608)"
45725557,03/01/2020 01:03:49 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1432 WEBSTER AVENUE,WEBSTER AVENUE,EAST  170 STREET,EAST  171 STREET,EAST  170 STREET,EAST  171 STREET,,BRONX,WEBSTER AVENUE,,In Progress,,,,03 BRONX,2028950001,BRONX,1010006,244226,MOBILE,Unspecified,BRONX,,,,,,,,40.83698169616957,-73.90692095378476,"(40.83698169616957, -73.90692095378476)"
45723659,03/01/2020 01:04:15 AM,03/01/2020 01:20:01 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11354,31-70 138 STREET,138 STREET,31 DRIVE,32 AVENUE,31 DRIVE,32 AVENUE,,FLUSHING,138 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/01/2020 06:20:03 AM,07 QUEENS,4044100056,QUEENS,1031350,219397,MOBILE,Unspecified,QUEENS,,,,,,,,40.76874499183402,-73.82996066524592,"(40.76874499183402, -73.82996066524592)"
45727096,03/01/2020 01:04:34 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,11221,984 GREENE AVENUE,GREENE AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,,BROOKLYN,GREENE AVENUE,,In Progress,,,,03 BROOKLYN,3016220034,BROOKLYN,1004056,191030,PHONE,Unspecified,BROOKLYN,,,,,,,,40.690987832760484,-73.92858025808955,"(40.690987832760484, -73.92858025808955)"
45726318,03/01/2020 01:04:58 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11379,66-69 70 STREET,70 STREET,66 DRIVE,METROPOLITAN AVENUE,66 DRIVE,METROPOLITAN AVENUE,,MIDDLE VILLAGE,70 STREET,,In Progress,,,,05 QUEENS,4030540080,QUEENS,1016094,198999,MOBILE,Unspecified,QUEENS,,,,,,,,40.71282572515986,-73.88513401097141,"(40.71282572515986, -73.88513401097141)"
45724865,03/01/2020 01:05:16 AM,,DOT,Department of Transportation,Street Sign - Dangling,"No Parking, Standing, Stopping",Street,11233,111 TRUXTON STREET,TRUXTON STREET,SACKMAN STREET,CONWAY STREET,SACKMAN STREET,CONWAY STREET,,BROOKLYN,TRUXTON STREET,,In Progress,,,,16 BROOKLYN,3015440048,BROOKLYN,1010525,186557,PHONE,Unspecified,BROOKLYN,,,,,,,,40.678693635790026,-73.90527072945626,"(40.678693635790026, -73.90527072945626)"
45726295,03/01/2020 01:05:16 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10462,1810 WHITEPLAINS ROAD,WHITEPLAINS ROAD,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,,BRONX,WHITE PLAINS ROAD,,In Progress,,,,11 BRONX,2040500011,BRONX,1021244,247427,PHONE,Unspecified,BRONX,,,,,,,,40.845727571302355,-73.86629058682452,"(40.845727571302355, -73.86629058682452)"
45721205,03/01/2020 01:05:31 AM,03/01/2020 01:46:25 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10451,3114 3 AVENUE,3 AVENUE,EAST  159 STREET,WASHINGTON AVENUE,EAST  159 STREET,WASHINGTON AVENUE,,BRONX,3 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/01/2020 06:46:27 AM,01 BRONX,2023640052,BRONX,1008725,238811,MOBILE,Unspecified,BRONX,,,,,,,,40.82212272214562,-73.91157008366072,"(40.82212272214562, -73.91157008366072)"
45724857,03/01/2020 01:06:08 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,11221,BROADWAY,BROADWAY,BROADWAY,DODWORTH STREET,BROADWAY,DODWORTH STREET,,,,,In Progress,,,,04 BROOKLYN,,BROOKLYN,1003519,192242,PHONE,Unspecified,BROOKLYN,,,,,,,,40.694315677053886,-73.93051319358946,"(40.694315677053886, -73.93051319358946)"
45723244,03/01/2020 01:06:36 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,1965 19 LANE,19 LANE,BEND,20 DRIVE,BEND,20 DRIVE,,BROOKLYN,19 LANE,,In Progress,,,,11 BROOKLYN,,BROOKLYN,982863,157604,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.599262732425956,-74.00499460196825,"(40.599262732425956, -74.00499460196825)"
45727068,03/01/2020 01:06:51 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11421,89-40 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,,WOODHAVEN,WOODHAVEN BOULEVARD,,In Progress,,,,09 QUEENS,4089740029,QUEENS,1025733,190852,ONLINE,Unspecified,QUEENS,,,,,,,,40.69042420796718,-73.85041496407486,"(40.69042420796718, -73.85041496407486)"
45722587,03/01/2020 01:07:00 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,317 EAST  178 STREET,EAST  178 STREET,ANTHONY AVENUE,RYER AVENUE,ANTHONY AVENUE,RYER AVENUE,,BRONX,EAST  178 STREET,,In Progress,,,,05 BRONX,2028140086,BRONX,1011363,248940,MOBILE,Unspecified,BRONX,,,,,,,,40.84991617604021,-73.90199786574436,"(40.84991617604021, -73.90199786574436)"
45723286,03/01/2020 01:08:09 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,43 WEST   16 STREET,WEST   16 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,,NEW YORK,WEST   16 STREET,,In Progress,,,,05 MANHATTAN,1008180010,MANHATTAN,985886,208131,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73794800201043,-73.99409648414995,"(40.73794800201043, -73.99409648414995)"
45721825,03/01/2020 01:08:09 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,963 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  162 STREET,WEST  163 STREET,WEST  162 STREET,WEST  163 STREET,,BRONX,WOODYCREST AVENUE,,In Progress,,,,04 BRONX,2025110068,BRONX,1003966,242285,PHONE,Unspecified,BRONX,,,,,,,,40.831669762919574,-73.9287544719845,"(40.831669762919574, -73.9287544719845)"
45723247,03/01/2020 01:08:12 AM,,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,,10003,3 AVENUE,3 AVENUE,3 AVENUE,ASTOR PLACE,3 AVENUE,ASTOR PLACE,,,,,In Progress,,,,03 MANHATTAN,,MANHATTAN,987049,205072,PHONE,Unspecified,MANHATTAN,,,"3 AVENUE AND ASTOR PLACE, MANHATTAN, NY, 10003",,,,,40.72955150808387,-73.98990106427784,"(40.72955150808387, -73.98990106427784)"
45726343,03/01/2020 01:08:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,11237,1609 DEKALB AVENUE,DEKALB AVENUE,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,,BROOKLYN,DEKALB AVENUE,,In Progress,,,,04 BROOKLYN,3032370041,BROOKLYN,1006524,195730,PHONE,Unspecified,BROOKLYN,,,,,,,,40.703882366131545,-73.91966519837258,"(40.703882366131545, -73.91966519837258)"
45722766,03/01/2020 01:08:39 AM,03/01/2020 01:26:06 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11201,55 PINEAPPLE STREET,PINEAPPLE STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,,BROOKLYN,PINEAPPLE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/01/2020 06:26:13 AM,02 BROOKLYN,3002260001,BROOKLYN,986008,193712,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69837128798451,-73.99366001224611,"(40.69837128798451, -73.99366001224611)"
45724817,03/01/2020 01:09:25 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,156 WOODWARD AVENUE,WOODWARD AVENUE,FLUSHING AVENUE,TROUTMAN STREET,FLUSHING AVENUE,TROUTMAN STREET,,RIDGEWOOD,WOODWARD AVENUE,,In Progress,,,,05 QUEENS,4033940038,QUEENS,1006915,198787,MOBILE,Unspecified,QUEENS,,,,,,,,40.71227211149337,-73.91824470386756,"(40.71227211149337, -73.91824470386756)"
45721845,03/01/2020 01:09:49 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10459,866 EAST  169 STREET,EAST  169 STREET,PROSPECT AVENUE,LYMAN PLACE,PROSPECT AVENUE,LYMAN PLACE,,BRONX,EAST  169 STREET,,In Progress,,,,02 BRONX,2026940019,BRONX,1012774,241341,PHONE,Unspecified,BRONX,,,,,,,,40.82905470062568,-73.89693001542693,"(40.82905470062568, -73.89693001542693)"
45723323,03/01/2020 01:10:19 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11374,85-38 68 AVENUE,68 AVENUE,WOODHAVEN BOULEVARD,ALDERTON STREET,WOODHAVEN BOULEVARD,ALDERTON STREET,,REGO PARK,68 AVENUE,,In Progress,,,,06 QUEENS,4031480028,QUEENS,1023305,200138,PHONE,Unspecified,QUEENS,,,,,,,,40.715923111714325,-73.8591163068653,"(40.715923111714325, -73.8591163068653)"
45725531,03/01/2020 01:10:49 AM,,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11219,50 STREET,50 STREET,13 AVENUE,50 STREET,13 AVENUE,50 STREET,,,,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,03/01/2020 06:44:16 AM,12 BROOKLYN,,BROOKLYN,986276,170430,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63446732018406,-73.99270050340812,"(40.63446732018406, -73.99270050340812)"
45725572,03/01/2020 01:10:58 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,675 WOODWARD AVENUE,WOODWARD AVENUE,GATES AVENUE,PALMETTO STREET,GATES AVENUE,PALMETTO STREET,,RIDGEWOOD,WOODWARD AVENUE,,In Progress,,,,05 QUEENS,4034780014,QUEENS,1010248,196224,ONLINE,Unspecified,QUEENS,,,,,,,,40.7052281214301,-73.9062320893637,"(40.7052281214301, -73.9062320893637)"
45724273,03/01/2020 01:11:37 AM,03/01/2020 01:26:34 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11201,55 PINEAPPLE STREET,PINEAPPLE STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,,BROOKLYN,PINEAPPLE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/01/2020 06:26:38 AM,02 BROOKLYN,3002260001,BROOKLYN,986008,193712,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69837128798451,-73.99366001224611,"(40.69837128798451, -73.99366001224611)"
45724047,03/01/2020 01:12:47 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,11103,43-03 BROADWAY,BROADWAY,43 STREET,44 STREET,43 STREET,44 STREET,,ASTORIA,BROADWAY,,In Progress,,,,01 QUEENS,4006930007,QUEENS,1007392,215372,PHONE,Unspecified,QUEENS,,,,,,,,40.75779259130661,-73.9164670619896,"(40.75779259130661, -73.9164670619896)"
45723280,03/01/2020 01:13:07 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,315 EAST  102 STREET,EAST  102 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST  102 STREET,,In Progress,,,,11 MANHATTAN,1016740010,MANHATTAN,999822,226311,PHONE,Unspecified,MANHATTAN,,,,,,,,40.787833852003956,-73.9437662377238,"(40.787833852003956, -73.9437662377238)"
45727080,03/01/2020 01:13:26 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,346 UNION AVENUE,UNION AVENUE,MAUJER STREET,GRAND STREET,MAUJER STREET,GRAND STREET,,BROOKLYN,UNION AVENUE,,In Progress,,,,01 BROOKLYN,3027850005,BROOKLYN,997817,198210,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71070701264469,-73.95106340366289,"(40.71070701264469, -73.95106340366289)"
45723296,03/01/2020 01:13:26 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,657 WEST  161 STREET,WEST  161 STREET,FT WASHINGTON AVENUE,RIVERSIDE DRIVE,FT WASHINGTON AVENUE,RIVERSIDE DRIVE,,NEW YORK,WEST  161 STREET,,In Progress,,,,12 MANHATTAN,1021360150,MANHATTAN,999403,244399,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8374810891736,-73.94523849972839,"(40.8374810891736, -73.94523849972839)"
45724753,03/01/2020 01:13:32 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11249,1 NORTH    3 STREET,NORTH    3 STREET,EAST RIVER SHORELINE,RIVER STREET,EAST RIVER SHORELINE,RIVER STREET,,BROOKLYN,NORTH    3 STREET,,In Progress,,,,01 BROOKLYN,3023487501,BROOKLYN,993803,201171,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71883949387697,-73.96553782443846,"(40.71883949387697, -73.96553782443846)"
45723295,03/01/2020 01:13:46 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11103,35-27 30 AVENUE,30 AVENUE,35 STREET,36 STREET,35 STREET,36 STREET,,ASTORIA,30 AVENUE,,In Progress,,,,01 QUEENS,4006290041,QUEENS,1006988,218098,ONLINE,Unspecified,QUEENS,,,,,,,,40.765275805854955,-73.91791611169774,"(40.765275805854955, -73.91791611169774)"
45726285,03/01/2020 01:13:57 AM,,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11206,286 THROOP AVENUE,THROOP AVENUE,WILLOUGHBY AVENUE,HART STREET,WILLOUGHBY AVENUE,HART STREET,,BROOKLYN,THROOP AVENUE,,In Progress,,,,03 BROOKLYN,3017680037,BROOKLYN,999991,192295,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.694468128035034,-73.94323554504415,"(40.694468128035034, -73.94323554504415)"
45725568,03/01/2020 01:14:03 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,2034 BLEECKER STREET,BLEECKER STREET,FAIRVIEW AVENUE,GRANDVIEW AVENUE,FAIRVIEW AVENUE,GRANDVIEW AVENUE,,RIDGEWOOD,BLEECKER STREET,,In Progress,,,,05 QUEENS,4033830038,QUEENS,1009832,197444,ONLINE,Unspecified,QUEENS,,,,,,,,40.70857794397991,-73.90772785518284,"(40.70857794397991, -73.90772785518284)"
45723317,03/01/2020 01:14:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,11204,1961 52 STREET,52 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,,BROOKLYN,52 STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,03/01/2020 06:44:50 AM,12 BROOKLYN,3054690051,BROOKLYN,990047,166780,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62444717506156,-73.97911706348302,"(40.62444717506156, -73.97911706348302)"
45723283,03/01/2020 01:14:32 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,316 STUYVESANT AVENUE,STUYVESANT AVENUE,HANCOCK STREET,HALSEY STREET,HANCOCK STREET,HALSEY STREET,,BROOKLYN,STUYVESANT AVENUE,,In Progress,,,,03 BROOKLYN,3016600045,BROOKLYN,1003033,188485,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68400462371978,-73.93227625384988,"(40.68400462371978, -73.93227625384988)"
45722603,03/01/2020 01:16:07 AM,03/01/2020 01:49:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10463,135 WEST  238 STREET,WEST  238 STREET,FT INDEPENDENCE STREET,BEND,FT INDEPENDENCE STREET,BEND,,BRONX,WEST  238 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/01/2020 06:49:26 AM,08 BRONX,2032630145,BRONX,1012544,261188,PHONE,Unspecified,BRONX,,,,,,,,40.883529484075694,-73.89767733584449,"(40.883529484075694, -73.89767733584449)"
45722609,03/01/2020 01:16:26 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10029,1330 PARK AVENUE,PARK AVENUE,EAST  100 STREET,EAST  101 STREET,EAST  100 STREET,EAST  101 STREET,,NEW YORK,PARK AVENUE,,In Progress,,,,11 MANHATTAN,1016050024,MANHATTAN,997970,226894,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78943709959109,-73.95045300631404,"(40.78943709959109, -73.95045300631404)"
45724820,03/01/2020 01:16:31 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,241 WEST   13 STREET,WEST   13 STREET,7 AVENUE,GREENWICH AVENUE,7 AVENUE,GREENWICH AVENUE,,NEW YORK,WEST   13 STREET,,In Progress,,,,02 MANHATTAN,1006180060,MANHATTAN,983782,208337,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.738513559906124,-74.00168879515125,"(40.738513559906124, -74.00168879515125)"
45724403,03/01/2020 01:16:33 AM,03/01/2020 02:01:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,4514 3 AVENUE,3 AVENUE,45 STREET,46 STREET,45 STREET,46 STREET,,BROOKLYN,3 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/01/2020 02:01:00 AM,07 BROOKLYN,3007450047,BROOKLYN,980967,176216,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.650348270614636,-74.01183117058439,"(40.650348270614636, -74.01183117058439)"
45721800,03/01/2020 01:16:34 AM,,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11220,50 STREET,50 STREET,9 AVENUE,50 STREET,9 AVENUE,50 STREET,,,,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,03/01/2020 06:45:30 AM,12 BROOKLYN,,BROOKLYN,983832,172367,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63978419408893,-74.00150613656893,"(40.63978419408893, -74.00150613656893)"
45726282,03/01/2020 01:16:36 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,65-45 OTTO ROAD,OTTO ROAD,65 STREET,66 STREET,65 STREET,66 STREET,,RIDGEWOOD,OTTO ROAD,,In Progress,,,,05 QUEENS,4036670625,QUEENS,1014592,195890,ONLINE,Unspecified,QUEENS,,,,,,,,40.704297541284014,-73.89056595025376,"(40.704297541284014, -73.89056595025376)"
45725597,03/01/2020 01:16:47 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10463,116 WEST  238 STREET,WEST  238 STREET,FT INDEPENDENCE STREET,BEND,FT INDEPENDENCE STREET,BEND,,BRONX,WEST  238 STREET,,In Progress,,,,08 BRONX,2032620077,BRONX,1012507,261041,PHONE,Unspecified,BRONX,,,,,,,,40.883126133797745,-73.8978117630022,"(40.883126133797745, -73.8978117630022)"
45722555,03/01/2020 01:16:59 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,675 WOODWARD AVENUE,WOODWARD AVENUE,GATES AVENUE,PALMETTO STREET,GATES AVENUE,PALMETTO STREET,,RIDGEWOOD,WOODWARD AVENUE,,In Progress,,,,05 QUEENS,4034780014,QUEENS,1010248,196224,ONLINE,Unspecified,QUEENS,,,,,,,,40.7052281214301,-73.9062320893637,"(40.7052281214301, -73.9062320893637)"
45721331,03/01/2020 01:17:33 AM,03/01/2020 01:55:20 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11419,115-22 LIBERTY AVENUE,LIBERTY AVENUE,115 STREET,116 STREET,115 STREET,116 STREET,,SOUTH RICHMOND HILL,LIBERTY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/01/2020 06:55:22 AM,10 QUEENS,4095380008,QUEENS,1032101,189166,ONLINE,Unspecified,QUEENS,,,,,,,,40.68576439562681,-73.82746439483222,"(40.68576439562681, -73.82746439483222)"
